"rules","support","confidence","coverage","lift","count"
"{other vegetables,pip fruit} => {root vegetables}",0.00949525237381309,0.301587301587302,0.0314842578710645,2.87369614512472,19
"{pip fruit,root vegetables} => {whole milk}",0.00999500249875063,0.645161290322581,0.0154922538730635,2.52635565936494,20
"{pip fruit,whole milk} => {root vegetables}",0.00999500249875063,0.37037037037037,0.0269865067466267,3.52910052910053,20
"{pip fruit,yogurt} => {other vegetables}",0.00899550224887556,0.529411764705882,0.0169915042478761,2.66839531782486,18
"{other vegetables,pip fruit} => {yogurt}",0.00899550224887556,0.285714285714286,0.0314842578710645,1.91850431447747,18
"{pip fruit,yogurt} => {whole milk}",0.00849575212393803,0.5,0.0169915042478761,1.95792563600783,17
"{pip fruit,whole milk} => {yogurt}",0.00849575212393803,0.314814814814815,0.0269865067466267,2.11390753169277,17
"{pip fruit,rolls/buns} => {other vegetables}",0.00749625187406297,0.405405405405405,0.0184907546226887,2.04336578391994,15
"{pip fruit,rolls/buns} => {whole milk}",0.00699650174912544,0.378378378378378,0.0184907546226887,1.48167345427619,14
"{pip fruit,whole milk} => {rolls/buns}",0.00699650174912544,0.259259259259259,0.0269865067466267,1.43705755617113,14
"{other vegetables,pip fruit} => {whole milk}",0.0164917541229385,0.523809523809524,0.0314842578710645,2.05116019010344,33
"{pip fruit,whole milk} => {other vegetables}",0.0164917541229385,0.611111111111111,0.0269865067466267,3.08018471872376,33
"{citrus fruit,tropical fruit} => {yogurt}",0.00699650174912544,0.358974358974359,0.0194902548725637,2.41042849767682,14
"{citrus fruit,yogurt} => {tropical fruit}",0.00699650174912544,0.318181818181818,0.0219890054972514,2.94760101010101,14
"{citrus fruit,tropical fruit} => {other vegetables}",0.0114942528735632,0.58974358974359,0.0194902548725637,2.97248595233482,23
"{citrus fruit,other vegetables} => {tropical fruit}",0.0114942528735632,0.396551724137931,0.0289855072463768,3.67361111111111,23
"{other vegetables,tropical fruit} => {citrus fruit}",0.0114942528735632,0.291139240506329,0.039480259870065,3.66395987580607,23
"{citrus fruit,tropical fruit} => {whole milk}",0.0079960019990005,0.41025641025641,0.0194902548725637,1.60650308595514,16
"{citrus fruit,whole milk} => {tropical fruit}",0.0079960019990005,0.258064516129032,0.0309845077461269,2.39068100358423,16
"{citrus fruit,root vegetables} => {other vegetables}",0.00899550224887556,0.486486486486487,0.0184907546226887,2.45203894070393,18
"{citrus fruit,other vegetables} => {root vegetables}",0.00899550224887556,0.310344827586207,0.0289855072463768,2.95714285714286,18
"{citrus fruit,root vegetables} => {whole milk}",0.00899550224887556,0.486486486486487,0.0184907546226887,1.90500872692654,18
"{citrus fruit,whole milk} => {root vegetables}",0.00899550224887556,0.290322580645161,0.0309845077461269,2.76635944700461,18
"{citrus fruit,yogurt} => {other vegetables}",0.00899550224887556,0.409090909090909,0.0219890054972514,2.06194183650103,18
"{citrus fruit,other vegetables} => {yogurt}",0.00899550224887556,0.310344827586207,0.0289855072463768,2.08389261744966,18
"{citrus fruit,yogurt} => {whole milk}",0.0114942528735632,0.522727272727273,0.0219890054972514,2.04692225582637,23
"{citrus fruit,whole milk} => {yogurt}",0.0114942528735632,0.370967741935484,0.0309845077461269,2.49096124702317,23
"{citrus fruit,rolls/buns} => {whole milk}",0.00849575212393803,0.566666666666667,0.0149925037481259,2.21898238747554,17
"{citrus fruit,whole milk} => {rolls/buns}",0.00849575212393803,0.274193548387097,0.0309845077461269,1.51983736931463,17
"{citrus fruit,other vegetables} => {whole milk}",0.0119940029985007,0.413793103448276,0.0289855072463768,1.62035225048924,24
"{citrus fruit,whole milk} => {other vegetables}",0.0119940029985007,0.387096774193548,0.0309845077461269,1.9510847485171,24
"{pastry,shopping bags} => {whole milk}",0.00699650174912544,0.518518518518518,0.0134932533733133,2.03044140030441,14
"{shopping bags,whole milk} => {pastry}",0.00699650174912544,0.254545454545455,0.0274862568715642,2.65284090909091,14
"{pastry,tropical fruit} => {whole milk}",0.00749625187406297,0.555555555555556,0.0134932533733133,2.17547292889759,15
"{pastry,root vegetables} => {whole milk}",0.0079960019990005,0.8,0.00999500249875062,3.13268101761252,16
"{pastry,soda} => {other vegetables}",0.00649675162418791,0.295454545454545,0.0219890054972514,1.48918021525074,13
"{other vegetables,pastry} => {soda}",0.00649675162418791,0.26530612244898,0.024487756121939,1.63851095993953,13
"{pastry,soda} => {whole milk}",0.00849575212393803,0.386363636363636,0.0219890054972514,1.51294253691514,17
"{pastry,yogurt} => {rolls/buns}",0.00749625187406297,0.375,0.0199900049975013,2.07860110803324,15
"{pastry,rolls/buns} => {yogurt}",0.00749625187406297,0.405405405405405,0.0184907546226887,2.72220206783965,15
"{pastry,yogurt} => {other vegetables}",0.00649675162418791,0.325,0.0199900049975012,1.63809823677582,13
"{other vegetables,pastry} => {yogurt}",0.00649675162418791,0.26530612244898,0.024487756121939,1.78146829201479,13
"{pastry,yogurt} => {whole milk}",0.00999500249875063,0.5,0.0199900049975013,1.95792563600783,20
"{pastry,rolls/buns} => {whole milk}",0.00849575212393803,0.459459459459459,0.0184907546226887,1.79917490876395,17
"{other vegetables,pastry} => {whole milk}",0.0144927536231884,0.591836734693878,0.024487756121939,2.31754463037661,29
"{pastry,whole milk} => {other vegetables}",0.0144927536231884,0.353658536585366,0.0409795102448776,1.78254592369601,29
"{sausage,shopping bags} => {soda}",0.00649675162418791,0.371428571428571,0.0174912543728136,2.29391534391534,13
"{sausage,soda} => {shopping bags}",0.00649675162418791,0.270833333333333,0.0239880059970015,2.56842417061611,13
"{sausage,shopping bags} => {other vegetables}",0.00749625187406297,0.428571428571429,0.0174912543728136,2.16012954300108,15
"{other vegetables,shopping bags} => {sausage}",0.00749625187406297,0.3125,0.0239880059970015,3.22326030927835,15
"{sausage,tropical fruit} => {other vegetables}",0.00899550224887556,0.545454545454545,0.0164917541229385,2.74925578200137,18
"{other vegetables,sausage} => {tropical fruit}",0.00899550224887556,0.285714285714286,0.0314842578710645,2.6468253968254,18
"{sausage,tropical fruit} => {whole milk}",0.00649675162418791,0.393939393939394,0.0164917541229385,1.54260807685465,13
"{root vegetables,sausage} => {other vegetables}",0.00749625187406297,0.428571428571429,0.0174912543728136,2.16012954300108,15
"{root vegetables,sausage} => {whole milk}",0.00849575212393803,0.485714285714286,0.0174912543728136,1.90198490355046,17
"{sausage,whole milk} => {root vegetables}",0.00849575212393803,0.293103448275862,0.0289855072463768,2.79285714285714,17
"{sausage,soda} => {rolls/buns}",0.0079960019990005,0.333333333333333,0.0239880059970015,1.84764542936288,16
"{rolls/buns,sausage} => {soda}",0.0079960019990005,0.271186440677966,0.0294852573713143,1.67482736974262,16
"{sausage,soda} => {other vegetables}",0.00749625187406297,0.3125,0.0239880059970015,1.57509445843829,15
"{sausage,yogurt} => {other vegetables}",0.0079960019990005,0.457142857142857,0.0174912543728136,2.30413817920115,16
"{other vegetables,sausage} => {yogurt}",0.0079960019990005,0.253968253968254,0.0314842578710645,1.70533716842442,16
"{sausage,yogurt} => {whole milk}",0.00749625187406297,0.428571428571429,0.0174912543728136,1.678221973721,15
"{sausage,whole milk} => {yogurt}",0.00749625187406297,0.258620689655172,0.0289855072463768,1.73657718120805,15
"{rolls/buns,sausage} => {other vegetables}",0.0119940029985007,0.406779661016949,0.0294852573713143,2.05029244759425,24
"{other vegetables,sausage} => {rolls/buns}",0.0119940029985007,0.380952380952381,0.0314842578710645,2.11159477641472,24
"{other vegetables,rolls/buns} => {sausage}",0.0119940029985007,0.258064516129032,0.0464767616191904,2.66178915862986,24
"{other vegetables,sausage} => {whole milk}",0.0129935032483758,0.412698412698413,0.0314842578710645,1.61606560432392,26
"{sausage,whole milk} => {other vegetables}",0.0129935032483758,0.448275862068966,0.0289855072463768,2.25944584382872,26
"{shopping bags,tropical fruit} => {other vegetables}",0.00749625187406297,0.405405405405405,0.0184907546226887,2.04336578391994,15
"{other vegetables,shopping bags} => {tropical fruit}",0.00749625187406297,0.3125,0.0239880059970015,2.89496527777778,15
"{shopping bags,tropical fruit} => {whole milk}",0.00649675162418791,0.351351351351351,0.0184907546226887,1.37583963611361,13
"{shopping bags,soda} => {whole milk}",0.00699650174912544,0.254545454545455,0.0274862568715642,0.996762141967621,14
"{shopping bags,whole milk} => {soda}",0.00699650174912544,0.254545454545455,0.0274862568715642,1.57205387205387,14
"{other vegetables,shopping bags} => {whole milk}",0.00899550224887556,0.375,0.0239880059970015,1.46844422700587,18
"{shopping bags,whole milk} => {other vegetables}",0.00899550224887556,0.327272727272727,0.0274862568715642,1.64955346920082,18
"{bottled water,tropical fruit} => {yogurt}",0.00849575212393803,0.414634146341463,0.0204897551224388,2.78417089540023,17
"{bottled water,yogurt} => {tropical fruit}",0.00849575212393803,0.361702127659574,0.023488255872064,3.350768321513,17
"{tropical fruit,yogurt} => {bottled water}",0.00849575212393803,0.265625,0.031984007996002,2.48371787383178,17
"{bottled water,tropical fruit} => {rolls/buns}",0.00699650174912544,0.341463414634146,0.0204897551224388,1.89270995203027,14
"{bottled water,rolls/buns} => {tropical fruit}",0.00699650174912544,0.274509803921569,0.0254872563718141,2.54302832244009,14
"{rolls/buns,tropical fruit} => {bottled water}",0.00699650174912544,0.269230769230769,0.0259870064967516,2.51743350107836,14
"{bottled water,tropical fruit} => {other vegetables}",0.00649675162418791,0.317073170731707,0.0204897551224388,1.5981446212447,13
"{bottled water,other vegetables} => {tropical fruit}",0.00649675162418791,0.282608695652174,0.0229885057471264,2.61805555555556,13
"{bottled water,tropical fruit} => {whole milk}",0.00699650174912544,0.341463414634146,0.0204897551224388,1.33711994654193,14
"{bottled water,yogurt} => {soda}",0.00649675162418791,0.276595744680851,0.023488255872064,1.70823483057526,13
"{soda,yogurt} => {bottled water}",0.00649675162418791,0.254901960784314,0.0254872563718141,2.38345244639912,13
"{bottled water,yogurt} => {rolls/buns}",0.00899550224887556,0.382978723404255,0.023488255872064,2.12282666352331,18
"{bottled water,rolls/buns} => {yogurt}",0.00899550224887556,0.352941176470588,0.0254872563718141,2.36991709435452,18
"{bottled water,yogurt} => {other vegetables}",0.0079960019990005,0.340425531914894,0.023488255872064,1.71584758025618,16
"{bottled water,other vegetables} => {yogurt}",0.0079960019990005,0.347826086956522,0.0229885057471264,2.33557046979866,16
"{bottled water,yogurt} => {whole milk}",0.00899550224887556,0.382978723404255,0.023488255872064,1.49968772119749,18
"{bottled water,whole milk} => {yogurt}",0.00899550224887556,0.285714285714286,0.0314842578710645,1.91850431447747,18
"{bottled water,rolls/buns} => {other vegetables}",0.00899550224887556,0.352941176470588,0.0254872563718141,1.77893021188324,18
"{bottled water,other vegetables} => {rolls/buns}",0.00899550224887556,0.391304347826087,0.0229885057471264,2.16897506925208,18
"{bottled water,rolls/buns} => {whole milk}",0.00949525237381309,0.372549019607843,0.0254872563718141,1.45884655231956,19
"{bottled water,whole milk} => {rolls/buns}",0.00949525237381309,0.301587301587302,0.0314842578710645,1.67167919799499,19
"{bottled water,other vegetables} => {whole milk}",0.0114942528735632,0.5,0.0229885057471264,1.95792563600783,23
"{bottled water,whole milk} => {other vegetables}",0.0114942528735632,0.365079365079365,0.0314842578710645,1.84011035144536,23
"{root vegetables,tropical fruit} => {other vegetables}",0.00949525237381309,0.59375,0.015992003998001,2.99267947103275,19
"{root vegetables,tropical fruit} => {whole milk}",0.00849575212393803,0.53125,0.015992003998001,2.08029598825832,17
"{soda,tropical fruit} => {other vegetables}",0.00899550224887556,0.418604651162791,0.0214892553723138,2.10989397223361,18
"{other vegetables,soda} => {tropical fruit}",0.00899550224887556,0.285714285714286,0.0314842578710645,2.6468253968254,18
"{tropical fruit,yogurt} => {rolls/buns}",0.00949525237381309,0.296875,0.031984007996002,1.64555921052632,19
"{rolls/buns,tropical fruit} => {yogurt}",0.00949525237381309,0.365384615384615,0.0259870064967516,2.45347186370676,19
"{rolls/buns,yogurt} => {tropical fruit}",0.00949525237381309,0.25,0.0379810094952524,2.31597222222222,19
"{tropical fruit,yogurt} => {other vegetables}",0.0129935032483758,0.40625,0.031984007996002,2.04762279596977,26
"{other vegetables,tropical fruit} => {yogurt}",0.0129935032483758,0.329113924050633,0.039480259870065,2.20992269136012,26
"{other vegetables,yogurt} => {tropical fruit}",0.0129935032483758,0.285714285714286,0.0454772613693153,2.6468253968254,26
"{tropical fruit,yogurt} => {whole milk}",0.0139930034982509,0.4375,0.031984007996002,1.71318493150685,28
"{tropical fruit,whole milk} => {yogurt}",0.0139930034982509,0.341463414634146,0.0409795102448776,2.29284661974137,28
"{whole milk,yogurt} => {tropical fruit}",0.0139930034982509,0.264150943396226,0.0529735132433783,2.44706498951782,28
"{rolls/buns,tropical fruit} => {other vegetables}",0.00699650174912544,0.269230769230769,0.0259870064967516,1.35700445650068,14
"{rolls/buns,tropical fruit} => {whole milk}",0.0109945027486257,0.423076923076923,0.0259870064967516,1.65670630739124,22
"{tropical fruit,whole milk} => {rolls/buns}",0.0109945027486257,0.268292682926829,0.0409795102448776,1.48712924802378,22
"{other vegetables,tropical fruit} => {whole milk}",0.0179910044977511,0.455696202531646,0.039480259870065,1.78443855433625,36
"{tropical fruit,whole milk} => {other vegetables}",0.0179910044977511,0.439024390243902,0.0409795102448776,2.21281562941574,36
"{root vegetables,soda} => {other vegetables}",0.00699650174912544,0.378378378378378,0.0184907546226887,1.90714139832528,14
"{root vegetables,soda} => {whole milk}",0.00749625187406297,0.405405405405405,0.0184907546226887,1.58750727243878,15
"{root vegetables,yogurt} => {rolls/buns}",0.00699650174912544,0.311111111111111,0.0224887556221889,1.72446906740536,14
"{rolls/buns,root vegetables} => {yogurt}",0.00699650174912544,0.291666666666667,0.0239880059970015,1.95847315436242,14
"{root vegetables,yogurt} => {other vegetables}",0.0109945027486257,0.488888888888889,0.0224887556221889,2.46414777497901,22
"{root vegetables,yogurt} => {whole milk}",0.00999500249875063,0.444444444444444,0.0224887556221889,1.74037834311807,20
"{rolls/buns,root vegetables} => {other vegetables}",0.0139930034982509,0.583333333333333,0.0239880059970015,2.94017632241814,28
"{other vegetables,root vegetables} => {rolls/buns}",0.0139930034982509,0.311111111111111,0.0449775112443778,1.72446906740536,28
"{other vegetables,rolls/buns} => {root vegetables}",0.0139930034982509,0.301075268817204,0.0464767616191904,2.86881720430108,28
"{rolls/buns,root vegetables} => {whole milk}",0.0114942528735632,0.479166666666667,0.0239880059970015,1.87634540117417,23
"{root vegetables,whole milk} => {rolls/buns}",0.0114942528735632,0.255555555555556,0.0449775112443778,1.41652816251154,23
"{other vegetables,root vegetables} => {whole milk}",0.0209895052473763,0.466666666666667,0.0449775112443778,1.82739726027397,42
"{root vegetables,whole milk} => {other vegetables}",0.0209895052473763,0.466666666666667,0.0449775112443778,2.35214105793451,42
"{other vegetables,whole milk} => {root vegetables}",0.0209895052473763,0.264150943396226,0.0794602698650675,2.51698113207547,42
"{soda,yogurt} => {rolls/buns}",0.00749625187406297,0.294117647058824,0.0254872563718141,1.6302753788496,15
"{soda,yogurt} => {other vegetables}",0.0079960019990005,0.313725490196078,0.0254872563718141,1.58127129945177,16
"{other vegetables,soda} => {yogurt}",0.0079960019990005,0.253968253968254,0.0314842578710645,1.70533716842442,16
"{soda,yogurt} => {whole milk}",0.00849575212393803,0.333333333333333,0.0254872563718141,1.30528375733855,17
"{other vegetables,soda} => {rolls/buns}",0.0079960019990005,0.253968253968254,0.0314842578710645,1.40772985094315,16
"{other vegetables,soda} => {whole milk}",0.0124937531234383,0.396825396825397,0.0314842578710645,1.55390923492685,25
"{soda,whole milk} => {other vegetables}",0.0124937531234383,0.36231884057971,0.0344827586206897,1.82619647355164,25
"{rolls/buns,yogurt} => {other vegetables}",0.0134932533733133,0.355263157894737,0.0379810094952524,1.79063370011932,27
"{other vegetables,yogurt} => {rolls/buns}",0.0134932533733133,0.296703296703297,0.0454772613693153,1.64460747009223,27
"{other vegetables,rolls/buns} => {yogurt}",0.0134932533733133,0.290322580645161,0.0464767616191904,1.94944793245291,27
"{rolls/buns,yogurt} => {whole milk}",0.0144927536231884,0.381578947368421,0.0379810094952524,1.49420640642703,29
"{whole milk,yogurt} => {rolls/buns}",0.0144927536231884,0.273584905660377,0.0529735132433783,1.51646370145821,29
"{rolls/buns,whole milk} => {yogurt}",0.0144927536231884,0.273584905660377,0.0529735132433783,1.83705837659871,29
"{other vegetables,yogurt} => {whole milk}",0.0214892553723138,0.472527472527473,0.0454772613693153,1.85034730435905,43
"{whole milk,yogurt} => {other vegetables}",0.0214892553723138,0.405660377358491,0.0529735132433783,2.0446509196331,43
"{other vegetables,whole milk} => {yogurt}",0.0214892553723138,0.270440251572327,0.0794602698650675,1.81594276307459,43
"{other vegetables,rolls/buns} => {whole milk}",0.0169915042478761,0.365591397849462,0.0464767616191904,1.4316015403068,34
"{rolls/buns,whole milk} => {other vegetables}",0.0169915042478761,0.320754716981132,0.0529735132433783,1.61670072715175,34
"{other vegetables,pip fruit,root vegetables} => {whole milk}",0.00649675162418791,0.684210526315789,0.00949525237381309,2.67926665980019,13
"{pip fruit,root vegetables,whole milk} => {other vegetables}",0.00649675162418791,0.65,0.00999500249875062,3.27619647355164,13
"{other vegetables,pip fruit,whole milk} => {root vegetables}",0.00649675162418791,0.393939393939394,0.0164917541229385,3.75367965367965,13
"{other vegetables,root vegetables,whole milk} => {pip fruit}",0.00649675162418791,0.30952380952381,0.0209895052473763,4.24217221135029,13
"{other vegetables,tropical fruit,yogurt} => {whole milk}",0.00649675162418791,0.5,0.0129935032483758,1.95792563600783,13
"{tropical fruit,whole milk,yogurt} => {other vegetables}",0.00649675162418791,0.464285714285714,0.0139930034982509,2.34014033825117,13
"{other vegetables,tropical fruit,whole milk} => {yogurt}",0.00649675162418791,0.361111111111111,0.0179910044977511,2.42477628635347,13
"{other vegetables,whole milk,yogurt} => {tropical fruit}",0.00649675162418791,0.302325581395349,0.0214892553723138,2.80071059431525,13
"{other vegetables,rolls/buns,root vegetables} => {whole milk}",0.00649675162418791,0.464285714285714,0.0139930034982509,1.81807380486441,13
"{rolls/buns,root vegetables,whole milk} => {other vegetables}",0.00649675162418791,0.565217391304348,0.0114942528735632,2.84886649874055,13
"{other vegetables,root vegetables,whole milk} => {rolls/buns}",0.00649675162418791,0.30952380952381,0.0209895052473763,1.71567075583696,13
"{other vegetables,rolls/buns,whole milk} => {root vegetables}",0.00649675162418791,0.382352941176471,0.0169915042478761,3.64327731092437,13
